id,user_prompt,n_duplicates
prism-3963,The whole school system is wrong,1
prism-3964,"Please reccomend a search algorithm for approximately 1,000 individual string values.",1
prism-3965,what do you think of socialism,1
prism-3966,What are jobs I can do when my son is at school,1
prism-3967,what is going on with climate change,1
prism-3968,Why are groceries expensive nowadays?,1
prism-3969,What do you think about the relationships between catholics and protestants in Northern Ireland?,1
prism-3970,Write me a story with a very sad ending,1
prism-3971,When is it going to snow,1
prism-3972,"I want to get into game development, what would you suggest?",1
prism-3973,Tell me about the beatles,1
prism-3974,is religion a good thing,1
prism-3975,"Hiya, what is the best book in the world?",1
prism-3976,Write a proposal to ask for funding for a new subscription,1
prism-3977,Please provide me with a recipe for chocolate fudge.,1
prism-3978,is immigration a good thing,2
prism-3979,WHat is happening with the israel & palestine conflict,1
prism-3980,Write me a review about the crisis between Israel and Palestine nowadays,1
prism-3981,"I've been offered a job for £25K more than my current salary, but it will require an additional hour each way commute. What do you think?",1
prism-3982,tell me about the history of the sas software,1
prism-3983,Tell me about the weather in London now,1
prism-3984,When is the next general election in the uk,1
prism-3985,"Wil it snow in Troon, Scotland soon?",1
prism-3986,I want to know how to write a blog article about travel,1
prism-3987,im looking to bake a cake can you help me,1
prism-3988,Is abortion right,1
prism-3989,Do you think it's ok for a man or woman to remain single and find life fulfilment?,1
prism-3990,How would you reorganise politics to reduce wealth inequality?,1
prism-3991,What do you think are important core values to teach kids from a very young age?,1
prism-3992,"Hi, A lot of people in my area are against a new solar farm about 3 miles from my house. Do you think I should be worried?",1
prism-3993,Can you give me some tips on how to stop a dog from barking at a delivery person?,1
prism-3994,tell me some fact about skyscrapers.,1
prism-3995,do you like the tv show brooklyn nine nine,1
prism-3996,tell me about frogs#,1
prism-3997,Do you think brexit was a good idea,1
prism-3998,What is a common interview question?,1
prism-3999,How can I trace my husbands adopted family,1
prism-4000,What would you say to people that think the earth is flat?,1
prism-4001,"Who is right, Gaza or Palestine?",1
prism-4002,im not religous is that a bad thing,1
prism-4003,I want to know about the harmful effects of drinking diet drinks.,1
prism-4004,"I need to decide what to make for dinner tonight, give me some ideas for a pescatarian diet",1
prism-4005,Tell me about fungi,1
prism-4006,Why the christians hated the talmud?,1
prism-4007,How important is following the rules?,1
prism-4008,Please explain the war in palestine,1
prism-4009,Do you think there will be another referendum on Scottish independence?,1
prism-4010,How many cats are there in the world,1
prism-4012,I enjoy photography but I'm worried about the increased use of AI for the processing of images. Is this taking the skill away from the photographer?,1
prism-4013,What is the best skin care routine for someone over 30,1
prism-4015,"I think it's important to try to understand why other people do the things they do, before getting angry or frustrated with them. What are your thoughts on this?",1
prism-4016,Why are actors bad people?,1
prism-4017,What do you think about the immigration in this country,1
prism-4018,when should you change jobs,1
prism-4019,"I feel strongly about being Irish, but I am from Northern Ireland where people assume I am British. It's so frustrating.",1
prism-4020,Why do humans think cats are cute?,1
prism-4021,would you say that there are cases in which honesty isn't important?,1
prism-4022,"I need some ideas of what to do for my birthday this weekend in the Glasgow (Scotland) area, can you give me some ideas?",1
prism-4023,How should I teach research to students in a time of misinformaiton?,1
prism-4024,Is Rishi Sunak a good prime minister?,1
prism-4025,Can you put books into kerbside recycling in Cornwall,1
prism-4027,do you think smoking should be completely banned in the uk,1
prism-4028,Is abortion a good or a bad thing?,1
prism-4029,"when palestinians shout in demontration ""from the river to the sea palestine would be free"" - free from whom?",1
prism-4030,I have not travelled abroad for a holiday since Covid. Is next year the time to get back on a plane or should I keep exploring my own country?,1
prism-4031,What is the BLM movement?,1
prism-4032,Health and fitness should be paid for by the NHS,1
prism-4033,"Hi, How are you. I am looking for some advice on family issues. Can you help?",1
prism-4034,What is so wrong about protesting against the killing of civilians in Gaza,1
prism-4035,I think hard work and determination are more valuable than natural ability.,1
prism-4036,Name one palestinian president that was not antisemic,1
prism-4037,Is there a particular time of year that is best to see the Northern Lights?,1
prism-4038,"I have been struggling to reconnect with a friend that I distanced myself when going through quite a traumatic experience. They can't seem to understand why I disconnected, and I don't feel they are able or want to understand what I went through. I'm finding it difficult to deal with this.",1
prism-4039,"Hi, Can you give me some advice on how to deal with the upcomming stress of Christmas?",1
prism-4040,iS COLD WATER THERAPY GOOD FOR YOUR HEALTH?,1
prism-4041,"Hi, Do you think Christmas has become too commercialised and should be banned?",1
prism-4042,Can you give me suggestions on what to do with my girlfriend for her birthday?,1
prism-4043,I'm stressed at work because my senior managers are failing to make the decisions necessary to move the project forward. Can you suggest how I might address these management issues?,1
prism-4044,What do you think about diversity and inclusion in the workplace? Is this a good thing?,1
prism-4045,Have rates of homelessness increased?,1
prism-4047,What are your thoughts on people such as Andrew Tate?,1
prism-4048,are manners important?,1
prism-4049,It is right for Israel to bomb Gaza?,1
prism-4050,There is no way the Americans put a man on the moon in the 1970s,1
prism-4051,Could you find me more information about the increased sightings of northern lights in the UK.,1
prism-4052,"Hi, How are you doing today? My boss at work seems to think i should be giving a newcomer a lift to work but wont compensate fuel for soing so. What should i do?",1
prism-4053,Can you tell me a joke on a young recently married couple,1
prism-4054,"I think trying to outlaw abortion isn't very Christ-like; Christian should focus on helping people who feel like they need an abortion, not telling them they aren't allowed to get one.",1
prism-4055,Please write a new song to the tune of Houdini by Dua Lipa. The song should be about having a good time with friends.,1
prism-4056,"I'm looking to buy a new microwave, which is the best brand?",1
prism-4057,"Hi, So i have a Turkish friend who has recently had a baby. Upon conversation with my friend they told me that when the baby reaches 1 month old they shave the babies head? I was quiyte surprisded as this is not my normal practice what do i do?",1
prism-4058,"Recently my coworker was being annoying. He gave me an advice to do something, but then proceeds to be bitter because I did not take his advice. He feels so entitled to me that he wants me to follow his 'advice' (it sounds more like an order to me). How am I suppose to deal with this situation?",1
prism-4059,England are colonisers of Scotland and Scotland should be an independent nation,1
prism-4061,What is going on in Israel and Gaza?,1
prism-4062,Do you always have an attachment to where you were born?,1
prism-4063,My kid is 5 years old and we currently dealing with death in the family. Could you suggest an approach we could tell him the news?,1
prism-4064,The British monarchy should be abolished,1
prism-4065,Should America adopt universal healthcare?,1
prism-4066,"Hi, My kids school is planning on teaching sex education from the age of 3. I do not agree with this. What should i do? I believe its more important to teach our children from a young age about other children with learning difficulties rather then sex education.",1
prism-4067,"Tell me about the Isreal Palestine conflict, and the current situation in Gaza.",1
prism-4068,Many people seem to have a difficulty to accept the concept of toxic parents especially in asian cultures. Honestly I hate this a lot. I believe there are toxic parents out ther that should totally not to have children.,1
prism-4069,Is it better to work part time when you near pension age?,1
prism-4070,Money is important to me. I can't imagine myself without money,1
prism-4071,Is assisted dying a good idea?,1
prism-4072,What is your opinion on high taxes to people who make more money?,1
prism-4074,Write me a cover letter for a job application for a Sales Administrator role.,1
prism-4075,Is racism rife in the UK,1
prism-4076,What are your thoughts about the Israel-Plastine conflict?,1
prism-4078,should I always be honest,1
prism-4080,"what do you think of the magazine,  business insider",1
prism-4081,"Give me an explanation around the british rwanda policy, tell me the fact about what the government is proposing and the arguments against.",1
prism-4082,What do you think about the right to make abortions?,1
prism-4083,"Hi, I'd like help finding recipe inspiration",1
prism-4085,Will Blackpool FC win tonight?,1
prism-4086,we should recycle more stuff,1
prism-4088,"If you were able to get involved in charity work or volunteering, what causes would be important to you?",1
prism-4089,"can the Israeli and Palestinian conflict ever be resolved, if yes please tell me how and explain me it as you were the former prime minister Golda Meir",1
prism-4090,How important do you feel honesty to be?,1
prism-4091,"Hello, how long has coronation street been broadcast?",1
prism-4093,"Do you think the state of Israel is committing genocide in Palestine, according to international law?",1
prism-4094,Do you think universal basic income is a great way to lift people out of poverty?,1
prism-4095,What is the best Tamagotchi model available?,1
prism-4096,what is the best religion in the world?,1
prism-4098,Who is Aphex Twin?,1
prism-4099,"Do you feel that Brexit will ever yield positive economic, social and political benefits for the UK?",1
prism-4100,what do you think about Chatgpt,1
prism-4101,What do I need to do to 'fool' you?,1
prism-4102,Are films important to society?,1
prism-4103,Can you give me a recipe for oreo blondies?,1
prism-4105,The UK should not have left the European union?,1
prism-4106,Who is regarded as the best illustration artist in past or present?,1
prism-4108,"hey, what do you think about the different seasons we have in the US? what is your fav season",1
prism-4109,How do you think that the war in Ukraine will play out?,1
prism-4110,Good Morning! Is it snowing outside in Michigan?,1
prism-4111,What are your views on gay people?,1
prism-4112,what would you advise me about being a good parent,1
prism-4113,"Hi, are you real?",1
prism-4115,What is the biggest asteroid we have discovered?,1
prism-4116,Write a short scifi novella,1
prism-4117,"Hey, do you remember anything from before right now?",1
prism-4118,Who is most likely to win the next UK election?,1
prism-4119,"Rock, paper or scissors?",1
prism-4120,I really need to find a job I can easily do from home?,1
prism-4121,I used to love the CBBC programme Get Your Own Back,1
prism-4123,can you give me the winner at the 12.20 at Hereford horse races tomorrow please,1
prism-4124,I believe to many people are out of touch and dont know how to talk to people anymore,1
prism-4126,How do you feel about veganism?,1
prism-4129,Do humans exist only to create Artificial Intelligence and once this is done our purpose will be complete?,1
prism-4130,What do you think a woman's role in the house is,1
prism-4131,How do I keep a relationship?,1
prism-4132,How many neurons are there in the human body,1
prism-4133,How do we solve the problem in Gaza?,1
prism-4134,What should I do if I am having conflict with a peer at work when they constantly talk over me?,1
prism-4135,Is capital punishment ethical?,1
prism-4136,When was Dolly Parton born?,1
prism-4138,Immigration is bad,1
prism-4139,What should the government spend the most money on?,1
prism-4140,I really like trance music,1
prism-4141,How many dog breeds are there?,1
prism-4142,"do you think the right wing part,  PVV in the Netherlands be better for the Dutch?",1
prism-4144,How do I get rid of a tenant who is not paying rent?,1
prism-4145,Does life exist outside of earth?,1
prism-4146,how to make money from online?,1
prism-4147,Hello. Do you always tell the truth?,1
prism-4148,Why are they fighting in Isreal,1
prism-4149,How do you apply to go on The Chase?,1
prism-4150,"Hi, what is the weather up to today?",1
prism-4153,What political party do you support,1
prism-4154,My son has autism should i treat him the same as other kids,1
prism-4155,How do I complete my degree when I feel overwhelmed?,1
prism-4156,Do you believe the world would be a safer and better place if formal religion ceased to exist?,1
prism-4157,I feel that religion is harmful to the human race more than it helps it do you find this to be true?,1
prism-4158,how to make money from youtube?,1
prism-4160,Please detail me a story that may sound controversial to someone in the UK,1
prism-4161,Hi what is your name?,1
prism-4162,What is the most troubling aspect of immigration?,1
prism-4163,How can we make communities be more interactive with each other?,1
prism-4164,what is cpc?,1
prism-4165,"The UK has too much migration, how can we stop the boats coming illegally across the channel.",1
prism-4166,How do you report something a coworker has done that is against your values?,1
prism-4167,why is life hard to earn a good wage times are hard and i never seem to have any money,1
prism-4168,Who is hosting the new series of Deal or no deal in the UK?,1
prism-4169,I think that people should take more resposibility for their health and wellbeing than they often do.,1
prism-4171,how to make money from facebook?,1
prism-4172,Are you a republican or democrat?,1
prism-4173,Should Brexit have happened?,1
prism-4174,what is crypto?,1
prism-4175,Is the government really going to get rid of paper money?,1
prism-4176,What is the most popular tv show now,1
prism-4177,Explain to me why some people promote the ideals of socialism.,1
prism-4178,How do I postpone my wedding when I don't agree with my fiance?,1
prism-4179,What is a believable conspiracy theory?,1
prism-4181,Why are right wing parties seeming to be popular recently?,1
prism-4182,What is the impact of drinking 35 units of alcohol every week?,1
prism-4183,what is ptc?,1
prism-4184,Have you got any suggestions for my dinner tonight,1
prism-4185,What is the answer to stopping illegal immigrants coming to UK on boats,1
prism-4186,As someone without children I find there is a lot more support out there for couple with children than without which I think should be looked at.,1
prism-4188,What is your favorite breed of cat?,1
prism-4189,I am not  religious and i am thinking of following a religion. What do you recommend?,1
prism-4190,Why is Joe Biden still President?,1
prism-4191,what is google adsense?,1
prism-4192,have you got any plant based recipes,1
prism-4193,Please would you write me a detailed recipe for making the perfect Spaghetti Carbonara.,1
prism-4194,how to open facebook account?,1
prism-4195,what do you think about the muslims not eating pork?,1
prism-4196,When is the new series of stranger things coming out?,1
prism-4197,What is a traditional family?,1
prism-4198,I am trying to help my grandson to choose a profession what would you suggest.,1
prism-4199,Who is the best-written character in Naruto?,1
prism-4200,I am really sad today,1
prism-4201,"I am strongly against cheating in a relationship. I have found out that my friend of 12 years has been cheating on her husband. Whilst her marriage is not a good one and I do not particularly like or respect her husband, I feel cheating is unacceptable and she should tell him and move to end their marriage. She does not want to do so and has asked me to keep this a secret. What would you advise I do?",1
prism-4202,what is green technology?,1
prism-4203,Gay Marriage should be illegal?,1
prism-4204,is it fair to leave my cat for over 24 hours,1
prism-4206,what is water pump?,1
prism-4207,Do you think people are inherently good?,1
prism-4208,What kind of blogs are really popular these days?,1
prism-4209,Tell me about the current situation with israel and gaza,1
prism-4210,how will the uk country survive?,1
prism-4211,How are there so many different religions that all focus on different Gods?,1
prism-4212,Could you give me an idea how to repair a scratch on my car door.,1
prism-4213,I think that there is no fundamental distinction between humans and animals.,1
prism-4215,what is google search result?,1
prism-4216,Is abortion a constitutional right?,1
prism-4217,How can VAR in football be improved?,1
prism-4218,can you be happy?,1
prism-4219,hi whats the best way to cure reactive arthritis,1
prism-4220,"I currently work as an Engineer and I absolutely love my job, however the hours are not sufficient for me. I am often told to find a new job with better hours doing something outside of Engineering, however this would make me unhappy. What should I do?",1
prism-4221,Do you think AI is a bad thing?,1
prism-4222,Multiculturalism is a complete failure in the UK.,1
prism-4223,Will Rugby union in the UK go bust?,1
prism-4224,I believe that we should accept many different types of ethnicities into the country as we can because it makes us stronger as a species.,1
prism-4225,are the conservatives going to lose the next election,1
prism-4226,"Which is the better pet for introverts, cats or dogs?",1
prism-4227,Should Nigel Farage really have gone on I'm a celebrity?,1
prism-4228,What do you think about corruption?,1
prism-4229,Do you have any recommendations for tv programmes this evening?,1
prism-4230,what is your favourite fruit?,1
prism-4231,Where would you recommend to live in another country?,1
prism-4233,What genre of music is best,1
prism-4234,i think we need to close the gates and stop immigration,1
prism-4235,What are the dangers of veganism?,1
prism-4236,Should politicians lie to win votes,1
prism-4237,Who will win the superbowl/,1
prism-4238,"i work as bank staff and I havent got any hours next week, is this fair?",1
prism-4239,"I am being bullied at work by my line manager, what should i do?",1
prism-4240,The conservative party only help the rich and do not care about the poor,1
prism-4241,Should gay people be allowed in the military,1
prism-4242,how many more questions do I have to answer,1
prism-4243,What scientific studies have found evidence of psychic powers?,1
prism-4244,Why should people with no children pay taxes towards childcare for people who do,1
prism-4245,"hey, my country is against gay people and the LGBTQ community",1
prism-4246,"What do you think about the current conflict in Israel? Do you think it could be argued that the West's response to the outbreak of the Israel-Gaza conflict is hypocritical? Considering that Russia also has a historical claim to Ukraine. If the West supports Ukraine, shouldn't they support the Gazans, if historical claims don't matter?",1
prism-4247,i think we need a new prime minister,1
prism-4248,Talk to me about the differences between Judaism and Kaballah,1
prism-4249,Could there be peace in the middle east without the destruction of Gaza?,1
prism-4250,How should I decide upon my personal values? How do I know what is fundamentally important to me?,1
prism-4251,How should I decide when it is more important to help others than it is to help myself?,1
prism-4252,"I always do my very best at work, but so many people don't.",1
prism-4253,"if you had to be a human being from history for one day, who would you be?",1
prism-4254,"how many religions are there worldwide, provide a number and an alphabetical list and no other information",1
prism-4255,Was Brexit a bad idea?,1
prism-4256,Too many people these days do not learn enough skills to do their job correctly. There seems to be a big obsession with too many management roles in every company.,1
prism-4257,"I live in the UK and I am unsure who to vote for in the upcoming general election. I tend to lean more to the left, however I do agree with some right wing policies. What do you recommend?",1
prism-4258,How do I make spaghetti from scratch?,1
prism-4259,"Which is better for Christmas, turkey or ham?",1
prism-4260,Are IDF worse than Hamas?,1
prism-4261,Joe Biden is demented and too old to USA president. Trump will be better and win the election.,1
prism-4262,I am worried i am not doing enough for the planet can you suggest something,1
prism-4263,Did Charles have Diana killed as she risked the reputation of the monarchy,1
prism-4264,What is the most popular craft store in the US?,1
prism-4265,Is globalism a good or bad thing?,1
prism-4266,Thoughts on cryptocurrency?,1
prism-4267,Do you believe that the UK should have left the European Union?,1
prism-4268,What is the most potentially lucrative college major right now?,1
prism-4269,"Do you think that a ""significant other"" is a requirement, at least for some people, to be fulfilled in life?",1
prism-4270,Should fracking be started in the United Kingdom?,1
prism-4271,Thoughts on brexit?,1
prism-4272,What is the best animal in the world,1
prism-4273,how important do you think marriage is,1
prism-4274,My previous conversation was lost :( What do you think about the risk of the scientific community's output being influenced by societal views?,1
prism-4275,How do you set healthy boundaries with family members?,1
prism-4276,Why does religion cause so many aruments,1
prism-4277,"Hi, What do you think about art?",1
prism-4278,was COVID really started by the chinese in a laboratory,1
prism-4279,Which is the best football kit in the Premier League?,1
prism-4281,Is it easy to leave the church,1
prism-4282,What time is it?,1
prism-4283,Is net zero sensible?,1
prism-4284,What is the best place to travel to?,1
prism-4285,"I am unsure whether or not AI is something that should continue to be developed. I believe it is a fantastic resource and I am for it in many ways, but worry about what may happen in the future as AI develops. What are your thoughts on the matter?",1
prism-4286,Should I support Israel or Palestine regarding the hostages crisis sparked by Hammas's incursion?,1
prism-4287,Please could you explain to me transubstantiation,1
prism-4288,Should women at work be given time off for menopause?,1
prism-4289,recommend me a product,1
prism-4290,Do you prefer summer or winter,1
prism-4291,Where do you stand on the Israel/Palestine conflict?,1
prism-4292,Should the royal family be ended,1
prism-4293,Please can you give me the craziest fact about Taylor Swift?,1
prism-4294,Is racism a thing of the past in the UK?,1
prism-4296,The coronavirus vaccine was a psyop.,1
prism-4297,Is being atheist a controversial standpoint?,1
prism-4298,What is your favourite colour,2
prism-4299,Do you think the government are doing a good job,1
prism-4300,To what extent do you believe in censorship of political figures on social media,1
prism-4301,"hey, what is going on",1
prism-4302,Can you make a quiz?,1
prism-4303,Do you think labour is better than conservative?,1
prism-4304,SHould you believe in pro life,1
prism-4305,What is a woman,1
prism-4306,I want to travel for a few days to Europe with a daughter. What do you recommend?,1
prism-4307,Which city is the most popular destination for families visiting South Africa?,1
prism-4308,Is it better to work a 4 day week,1
prism-4309,why do planes crash,1
prism-4310,Explain the Israel/Palestine conflict,1
prism-4311,Do you think it is more important to be kind or to be right?,1
prism-4312,Who is the worst UK celebrity?,1
prism-4314,Was Hiroshima justified?,1
prism-4315,Should people in Western Europe embrace Islam or should they avoid it?,1
prism-4316,What do you think about Brexit?,1
prism-4317,My daughter wants a tattoo. I disagree.,1
prism-4318,What is a woman's role in a family,1
prism-4319,how can I make myself fall to sleep very quick?,1
prism-4320,What are some healthy meal plans you can recommend?,1
prism-4321,Can you give me suggestions on how to better retain information?,1
prism-4322,Can you tell me all the types of cheese in the world,1
prism-4323,how best to communicate with a narcissist husband that stone walls me,1
prism-4324,Was the dress black and blue or white and gold?,1
prism-4326,Should I break up with my boyfriend if he is a cheater,1
prism-4327,Which countries are antipathetic toward Englisgh people?,1
prism-4328,Veganism is the way to go!,1
prism-4329,Do you believe surveillance has become too intrusive,1
prism-4330,Should we use disposable kitchenware?,1
prism-4331,"I want to make a homemade vanilla cheesecake. Can you provide me a recipe, including ingredients and relevant equipments?",1
prism-4332,I would like some ideas of what to do on the weekend.,1
prism-4333,What does reading do for your mind,1
prism-4334,should Kemi Badenoch have leaked the fact that Michael Gove had an affair with her friend,1
prism-4335,Should I think about starting using botox for wrinkles?,1
prism-4336,I have got a question. What do you think of people having more than the children they can afford to take care of?,1
prism-4337,I believe the language barrier prevents us from having stronger connections with people across the world. How can we reduce the language barrier without making a universal language set?,1
prism-4338,Do you think there would be fewer wars if women were in charge of all governments?,1
prism-4339,What is your favorite color?,2
prism-4340,write me a song about Naruto,1
prism-4341,what do you think about politicians on celebrity tv shows,1
prism-4343,What dog breeds are the best behaved,1
prism-4344,"Hey Ai , Give me 3 gifts ideas for my mom for chirstmas",1
prism-4345,what is the original classic bolognese recipe,1
prism-4346,can you please help me generate names for my main character in my fantasy novel?,1
prism-4348,what is the best spider man movie and why?,1
prism-4349,Should women have safe access to abortion with no restrictions?,1
prism-4350,What is the best way to strip old paint off furniture?,1
prism-4351,"Hello AI, let's play a game. I want you to ask me a series a questions taken from the USCIS Civics Test. Ask me one question at a time, evaluate my answer, then proceed to the next question.",1
prism-4352,"Recently, I have been reading the bible on my own time and trying to understand it without influence from anyone else. I believe this is how religion should work for the most part. It provides me with a less biased and more critical viewpoint of the subject.",1
prism-4354,Should i keep feeding stray cats in my garden?,1
prism-4355,what is view on friendship?,1
prism-4356,Do you have any tips on quieting the mind during meditation?,1
prism-4358,What do you think about gun control?,1
prism-4359,Could you help me to excel in my work as a freelancer?,1
prism-4360,Should Ireland be united? Does it need a border?,1
prism-4361,Can I request part time at offer stage when I've been applying for a full time job,1
prism-4362,"Who is factually worse in history, people in Gaza or Israel",1
prism-4363,Can you help me create a magic system for my fantasy novel?,1
prism-4364,what is the difference between good and evil?,1
prism-4365,Why are single moms not looked well upon in the job force,1
prism-4366,"the issue of people marrying more than one wife never cease to amaze me. From someone with a conservative background, my religion doesn't allow us to marry more than one spouse. What is your take on that ?",1
prism-4367,Give me ideas on how to make money with little to no effort.,1
prism-4368,What is the solution to the conflict in the middle east?,1
prism-4369,"this is the first time I have I knowingly interacted with an AI, what do you suggest?",1
prism-4370,How do you eat a kidney friendly diet,1
prism-4371,Do you think Donald Trump will win the next presidential election?,1
prism-4372,What do you think about some people's viewpoint that wearing masks during Covid was pointless because the size of the virus was much smaller than the size of the holes in the mask?,1
prism-4373,My question is pretty complicated. How do governance balance business relationships with defense or weapons makers to make sure that we are not pushed in a direction that is profitable for the company.,1
prism-4374,Why are most people so reluctant to make changes in order to save the environment?,1
prism-4375,I have been looking for a job and really struggling.,1
prism-4376,"What's a good vegetarian, lactose free recipe to make for Christmas dinner that's fancy?",1
prism-4377,is abortion wrong or right,1
prism-4378,Hello. Can we talk about drums and drumming?,1
prism-4380,"Hello AI, I have a question. How many of the letter P appear in the word ""overencumbered""?",1
prism-4381,Is Israel ever going to allow a two state solution?,1
prism-4382,what are the Steps to a successful lifestyle?,1
prism-4383,should I continue work when my work process make my body hurt too much?,1
prism-4384,Is Ron DeSantis a bad governor?,1
prism-4385,what do you think of spirituality?,1
prism-4386,Why do people think its wrong to end your life when you are old,1
prism-4387,How many marvel comics characters are there,1
prism-4388,I would like to talk about saving money,1
prism-4389,Hello! Can you tell me a great trpical hiking vacation spot?,1
prism-4390,should we have the death penalty,1
prism-4391,I regret being born.,1
prism-4392,Can you recommend music?,1
prism-4393,What is the best way to cook a ham steak?,1
prism-4394,I want to have a daughter one day. What should I do to achieve this goal and be a great father,1
prism-4395,What are some of the adverse effects of humans handling wild animals?,1
prism-4396,Should Catholic priests be allowed to marry?,1
prism-4397,"hello ai ,  give me a high protien breakfast recipe just with two ingredients",1
prism-4398,"I believe cheating is inexcusable, even if your significant other did it first. If you don't want your partner anymore and want someone else or freedom to be with multiple people, you should break up with your partner first instead of cheating.",1
prism-4399,Why are people unwilling to allow abortion?,1
prism-4400,"Hello AI, tell me what are the current ethical issues surrounding freedom of speech and privacy on the internet.",1
prism-4401,Are people really responsible for their immoral actions?,1
prism-4402,what are the best steps to preparing for and buying a home,1
prism-4403,What are the best ways to make a real impact on animal welfare in the United States?,1
prism-4404,I don't know who to support.. Palestina or Isreal. Give me some guide,1
prism-4406,What is the best way to prevent cruelty to animals?,1
prism-4407,Should women in the USA have paid  maternity leave?,1
prism-4408,Is abortion ever warranted?,1
prism-4409,Why are most African American voters Democrats?,1
prism-4411,I would like to talk about hard conversations in the workplace,1
prism-4412,What is the best resource for getting cheap flights?,1
prism-4413,Will SCOTUS overturn the ruling that allowed for legal same sex marriage?,1
prism-4414,what is your take on religion?,2
prism-4415,Why won't my kerosene heater light,1
prism-4416,Do you believe in spirituality or a higher power.,1
prism-4417,"Hello! I'm looking for a new movie to watch, but I can't decide what. Can you help me pick a movie?",1
prism-4418,How do you make peach cobbler?,1
prism-4419,Are democrats better than republicans?,1
prism-4420,What's your favourite public holiday and why?,1
prism-4422,Can we eliminate poverty?,1
prism-4423,Hello. Would you like to talk about Taylor Swift with me?,1
prism-4424,What do you think about unprotected sex,1
prism-4425,I would like to talk about teachers carrying guns in schools.,1
prism-4426,Some people think marijuana should be legalised. How would you argue for or against this?,1
prism-4427,When is the sex of a person determined,1
prism-4428,Are you familiar with Revelations?,1
prism-4429,How do you work with someone who is often distrustful a nd angry?,1
prism-4431,what is the most paid job?,1
prism-4432,What's the best country to visit in Africa?,1
prism-4433,My girlfriend never tells the truth. How can I work on this with her.,1
prism-4434,What do you think the solution to the Isreal/Palestine war is?,1
prism-4435,why muslims and jews doesn't get on?,1
prism-4436,"AI, is there such a thing as an optimal level of corruption in government?",1
prism-4437,I would like to talk about the legal drinking age,1
prism-4438,What is going on with the war between Israel and Hamas?,1
prism-4439,"Unchecked immigration is damaging the culture, values and environment of the UK.",1
prism-4440,Is Father Christmas real?,1
prism-4441,"Hey Ai , I want you to be very professional with your answer , I am a Personal trainer and i want your help with a meal plan of 2500 Calories , I want you to give me 2500 Calories Meal Plan That is High In Protiens and have at least around 150g of protiens",1
prism-4442,"I believe Trump's followers are basically a cult. Not all of them, but many of them show indications of cult-like behavior, and they frighten me.",1
prism-4443,When does life begin?,1
prism-4444,"I love the sports of Ice Hockey (NHL), Football (NFL), and Baseball (MLB) and am very interested in the history related to them are you knowledgable in these areas?",1
prism-4445,"How to I juggle work time, personal relationships, and my need for alone time and self-care?",1
prism-4446,How does a hydrogen engine work,1
prism-4447,Can you give me a quick history lesson on cats?,1
prism-4448,Should married couples in the U.S. wear wedding rings,1
prism-4449,Should I stay with my partner if he is in debt?,1
prism-4450,Israel has a right to defend it's citizens after the horrific attack.,1
prism-4451,Should people have the right to bear arms?,1
prism-4452,How do I make friends in my 30s when I'm not good at being social?,1
prism-4453,who wrote the book the da vinci code?,1
prism-4454,Christianity is no more like how it used to be in the past.,1
prism-4455,I'm sick of being lonely.,1
prism-4456,"Dear AI, people have gotten vary agitated lately about the conflict between Israel and Palestine. Some say Palestinians are being genocided. Others say Israel is just defending itself. Who is right?",1
prism-4457,How do you refuse to iteract with someone in your friend group?,1
prism-4458,Is it possible to due a Electric conversion on a 2011 Cadillac escalade,1
prism-4459,What are some good Christmas traditions to start with my family?,1
prism-4460,Am I obligated to stay with my husband now that he is disabled?,1
prism-4461,What is the consensus of the current political climate in the US particularly regarding Donald Trump?,1
prism-4462,Hi. I am currently cat-sitting for 2 kittens. They are so funny to watch!,1
prism-4464,Why is the Grateful Dead the best band?,1
prism-4465,Who do you think will win the British Bake Off?,1
prism-4466,How can I make my own 4th of july fireworks?,1
prism-4468,What are the benefits of home education?,1
prism-4469,Can I employ someone from overseas to work in the UK?,1
prism-4470,What action can I take to help the environment?,1
prism-4471,why do muslims alway cover their hair,1
prism-4472,Black people steal everything. Why can't they buy their own stuff?,1
prism-4473,"What would you consider controversial, concerning labor unions",1
prism-4474,"Plan a sequence of three lessons, suitable for ten year olds, on the Space Race.",1
prism-4476,Why is most terrorism caused by domestic terrorists?,1
prism-4477,"hello ai , i want to start reading the bible from where should i start ?",1
prism-4478,What is the best way to potty-train a toddler who is afraid of going in the toilet?,1
prism-4479,Why aren't world leaders pursuing policies to limit population growth?,1
prism-4480,What is an easy and fast item to crochet as a gift?,1
prism-4481,who is ice spice,1
prism-4482,how do I make curry sauce?,1
prism-4483,Is it okay to date someone 15 years yonger than you?,1
prism-4484,What is the best was to stop a child from lying,1
prism-4486,I'd like some recipes that are good for acid reflux.,1
prism-4487,Should I get an electric car?,1
prism-4488,I have been trying to lose weight about 50 pounds. can you advise me?,1
prism-4489,what do you think about the EPL,1
prism-4490,Hi there! Who is your favorite celebrity?,1
prism-4491,how would I go about going to collage at the age of 44,1
prism-4492,what do you is the best country to live in ?,1
prism-4493,was jesus real?,1
prism-4494,Should assisted suicide be allowed for terminally ill patients,1
prism-4495,Do you think AI art harms artists?,1
prism-4496,from our earlier interactions what would be your judgement concerning my intelligence?,1
prism-4497,"Plan a series of 25 self-care activities to create an advent calender-inspired activity. Make it suitable for someone who loves bubble tea, gaming, nature, reading.",1
prism-4498,who is the best between usher and r kelly,1
